properties{
  pattern = "water_shallow",
}

tile{
  layer = 0,
  x = 432,
  y = 144,
  width = 80,
  height = 8,
  pattern = "water_shallow.to_grass.1",
}

tile{
  layer = 0,
  x = 416,
  y = 144,
  width = 16,
  height = 16,
  pattern = "water_shallow.to_grass.diag.1",
}

tile{
  layer = 0,
  x = 512,
  y = 144,
  width = 16,
  height = 16,
  pattern = "water_shallow.to_grass.diag.2",
}

tile{
  layer = 0,
  x = 512,
  y = 192,
  width = 16,
  height = 16,
  pattern = "water_shallow.to_grass.diag.4",
}

tile{
  layer = 0,
  x = 416,
  y = 192,
  width = 16,
  height = 16,
  pattern = "water_shallow.to_grass.diag.3",
}

tile{
  layer = 0,
  x = 416,
  y = 160,
  width = 8,
  height = 32,
  pattern = "water_shallow.to_grass.3",
}

tile{
  layer = 0,
  x = 520,
  y = 160,
  width = 8,
  height = 32,
  pattern = "water_shallow.to_grass.4",
}

tile{
  layer = 0,
  x = 432,
  y = 200,
  width = 80,
  height = 8,
  pattern = "water_shallow.to_grass.2",
}

tile{
  layer = 0,
  x = 432,
  y = 160,
  width = 16,
  height = 16,
  pattern = "water_shallow.wave_big",
}

tile{
  layer = 0,
  x = 504,
  y = 176,
  width = 8,
  height = 8,
  pattern = "water_shallow.wave_small",
}

tile{
  layer = 0,
  x = 440,
  y = 176,
  width = 16,
  height = 16,
  pattern = "water_shallow.wave_big",
}

tile{
  layer = 0,
  x = 448,
  y = 160,
  width = 8,
  height = 8,
  pattern = "water_shallow.wave_small",
}

tile{
  layer = 0,
  x = 312,
  y = 184,
  width = 16,
  height = 16,
  pattern = "grass.flower_double",
}

tile{
  layer = 0,
  x = 312,
  y = 168,
  width = 16,
  height = 16,
  pattern = "grass.flower_double",
}

tile{
  layer = 0,
  x = 216,
  y = 192,
  width = 16,
  height = 16,
  pattern = "grass.flower_double",
}

tile{
  layer = 0,
  x = 216,
  y = 176,
  width = 16,
  height = 16,
  pattern = "grass.flower_double",
}

tile{
  layer = 0,
  x = 224,
  y = 168,
  width = 16,
  height = 16,
  pattern = "grass.flower",
}

tile{
  layer = 0,
  x = 0,
  y = 264,
  width = 640,
  height = 16,
  pattern = "dirt.soil",
}

tile{
  layer = 0,
  x = 0,
  y = 280,
  width = 640,
  height = 8,
  pattern = "grass.soil.1",
}

tile{
  layer = 0,
  x = 64,
  y = 192,
  width = 48,
  height = 48,
  pattern = "grass.under_bush",
}

tile{
  layer = 0,
  x = 272,
  y = 216,
  width = 16,
  height = 8,
  pattern = "house.slab",
}

tile{
  layer = 0,
  x = 272,
  y = 232,
  width = 16,
  height = 8,
  pattern = "house.slab",
}

tile{
  layer = 0,
  x = 272,
  y = 248,
  width = 16,
  height = 8,
  pattern = "house.slab",
}

tile{
  layer = 0,
  x = 272,
  y = 224,
  width = 16,
  height = 8,
  pattern = "slab.3",
}

tile{
  layer = 0,
  x = 272,
  y = 240,
  width = 16,
  height = 8,
  pattern = "slab.3",
}

tile{
  layer = 0,
  x = 256,
  y = 304,
  width = 48,
  height = 8,
  pattern = "grass.cliff.2",
}

tile{
  layer = 0,
  x = 256,
  y = 312,
  width = 48,
  height = 8,
  pattern = "cliff.2",
}

tile{
  layer = 0,
  x = 240,
  y = 304,
  width = 16,
  height = 16,
  pattern = "grass.cliff.diag.4",
}

tile{
  layer = 0,
  x = 304,
  y = 304,
  width = 16,
  height = 16,
  pattern = "grass.cliff.diag.3",
}

tile{
  layer = 0,
  x = 256,
  y = 320,
  width = 48,
  height = 8,
  pattern = "cliff.top.2",
}

tile{
  layer = 0,
  x = 256,
  y = 328,
  width = 48,
  height = 8,
  pattern = "grass.soil.1",
}

tile{
  layer = 0,
  x = 256,
  y = 296,
  width = 48,
  height = 8,
  pattern = "grass.shadow.4",
}

tile{
  layer = 0,
  x = 248,
  y = 296,
  width = 8,
  height = 8,
  pattern = "grass.shadow.diag.4",
}

tile{
  layer = 0,
  x = 304,
  y = 296,
  width = 8,
  height = 8,
  pattern = "grass.shadow.diag.3",
}

tile{
  layer = 0,
  x = 224,
  y = 320,
  width = 16,
  height = 16,
  pattern = "grass.cliff.diag.4",
}

tile{
  layer = 0,
  x = 232,
  y = 312,
  width = 8,
  height = 8,
  pattern = "grass.shadow.diag.4",
}

tile{
  layer = 0,
  x = 240,
  y = 320,
  width = 16,
  height = 16,
  pattern = "cliff.top.border.diag.4",
}

tile{
  layer = 0,
  x = 248,
  y = 328,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.4",
}

tile{
  layer = 0,
  x = 304,
  y = 328,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.3",
}

tile{
  layer = 0,
  x = 304,
  y = 320,
  width = 16,
  height = 16,
  pattern = "cliff.top.border.diag.3",
}

tile{
  layer = 0,
  x = 320,
  y = 320,
  width = 16,
  height = 16,
  pattern = "grass.cliff.diag.3",
}

tile{
  layer = 0,
  x = 304,
  y = 328,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.3",
}

tile{
  layer = 0,
  x = 312,
  y = 336,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.3",
}

tile{
  layer = 0,
  x = 304,
  y = 336,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.3b",
}

tile{
  layer = 0,
  x = 240,
  y = 336,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.4",
}

tile{
  layer = 0,
  x = 248,
  y = 336,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.4b",
}

tile{
  layer = 0,
  x = 336,
  y = 352,
  width = 304,
  height = 8,
  pattern = "cliff.top.2",
}

tile{
  layer = 0,
  x = 312,
  y = 344,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.3b",
}

tile{
  layer = 0,
  x = 320,
  y = 344,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.3",
}

tile{
  layer = 0,
  x = 328,
  y = 352,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.3",
}

tile{
  layer = 0,
  x = 320,
  y = 352,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.3b",
}

tile{
  layer = 0,
  x = 336,
  y = 360,
  width = 304,
  height = 8,
  pattern = "grass.cliff.top.2",
}

tile{
  layer = 0,
  x = 328,
  y = 360,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.3b",
}

tile{
  layer = 0,
  x = 336,
  y = 344,
  width = 304,
  height = 8,
  pattern = "cliff.2",
}

tile{
  layer = 0,
  x = 336,
  y = 336,
  width = 304,
  height = 8,
  pattern = "grass.cliff.2",
}

tile{
  layer = 0,
  x = 336,
  y = 328,
  width = 304,
  height = 8,
  pattern = "grass.shadow.4",
}

tile{
  layer = 0,
  x = 0,
  y = 336,
  width = 224,
  height = 8,
  pattern = "grass.cliff.2",
}

tile{
  layer = 0,
  x = 224,
  y = 336,
  width = 16,
  height = 16,
  pattern = "cliff.top.border.diag.4",
}

tile{
  layer = 0,
  x = 232,
  y = 344,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.4",
}

tile{
  layer = 0,
  x = 240,
  y = 344,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.4b",
}

tile{
  layer = 0,
  x = 0,
  y = 344,
  width = 224,
  height = 8,
  pattern = "cliff.2",
}

tile{
  layer = 0,
  x = 0,
  y = 328,
  width = 224,
  height = 8,
  pattern = "grass.shadow.4",
}

tile{
  layer = 0,
  x = 0,
  y = 352,
  width = 224,
  height = 8,
  pattern = "cliff.top.2",
}

tile{
  layer = 0,
  x = 224,
  y = 352,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.4",
}

tile{
  layer = 0,
  x = 232,
  y = 352,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.4b",
}

tile{
  layer = 0,
  x = 0,
  y = 360,
  width = 224,
  height = 8,
  pattern = "grass.cliff.top.2",
}

tile{
  layer = 0,
  x = 224,
  y = 360,
  width = 8,
  height = 8,
  pattern = "grass.cliff.top.diag.4b",
}

tile{
  layer = 0,
  x = 120,
  y = 88,
  width = 48,
  height = 16,
  pattern = "grass.tree.roots.1",
}

tile{
  layer = 0,
  x = 120,
  y = 104,
  width = 48,
  height = 8,
  pattern = "grass.tree.roots.2",
}

tile{
  layer = 0,
  x = 168,
  y = 80,
  width = 8,
  height = 16,
  pattern = "grass.tree.roots.4",
}

tile{
  layer = 0,
  x = 112,
  y = 80,
  width = 8,
  height = 16,
  pattern = "grass.tree.roots.3",
}

tile{
  layer = 0,
  x = 40,
  y = 88,
  width = 48,
  height = 16,
  pattern = "grass.tree.roots.1",
}

tile{
  layer = 0,
  x = 40,
  y = 104,
  width = 48,
  height = 8,
  pattern = "grass.tree.roots.2",
}

tile{
  layer = 0,
  x = 88,
  y = 80,
  width = 8,
  height = 16,
  pattern = "grass.tree.roots.4",
}

tile{
  layer = 0,
  x = -8,
  y = 88,
  width = 48,
  height = 16,
  pattern = "grass.tree.roots.1",
}

tile{
  layer = 0,
  x = -8,
  y = 104,
  width = 48,
  height = 8,
  pattern = "grass.tree.roots.2",
}

tile{
  layer = 0,
  x = -16,
  y = 80,
  width = 8,
  height = 16,
  pattern = "grass.tree.roots.3",
}

tile{
  layer = 0,
  x = 448,
  y = 112,
  width = 48,
  height = 16,
  pattern = "grass.tree.roots.1",
}

tile{
  layer = 0,
  x = 448,
  y = 128,
  width = 48,
  height = 8,
  pattern = "grass.tree.roots.2",
}

tile{
  layer = 0,
  x = 496,
  y = 104,
  width = 8,
  height = 16,
  pattern = "grass.tree.roots.4",
}

tile{
  layer = 0,
  x = 400,
  y = 112,
  width = 48,
  height = 16,
  pattern = "grass.tree.roots.1",
}

tile{
  layer = 0,
  x = 400,
  y = 128,
  width = 48,
  height = 8,
  pattern = "grass.tree.roots.2",
}

tile{
  layer = 0,
  x = 392,
  y = 104,
  width = 8,
  height = 16,
  pattern = "grass.tree.roots.3",
}

tile{
  layer = 0,
  x = 576,
  y = 112,
  width = 48,
  height = 16,
  pattern = "grass.tree.roots.1",
}

tile{
  layer = 0,
  x = 576,
  y = 128,
  width = 48,
  height = 8,
  pattern = "grass.tree.roots.2",
}

tile{
  layer = 0,
  x = 528,
  y = 112,
  width = 48,
  height = 16,
  pattern = "grass.tree.roots.1",
}

tile{
  layer = 0,
  x = 528,
  y = 128,
  width = 48,
  height = 8,
  pattern = "grass.tree.roots.2",
}

tile{
  layer = 0,
  x = 520,
  y = 104,
  width = 8,
  height = 16,
  pattern = "grass.tree.roots.3",
}

tile{
  layer = 0,
  x = 624,
  y = 112,
  width = 48,
  height = 16,
  pattern = "grass.tree.roots.1",
}

tile{
  layer = 0,
  x = 624,
  y = 128,
  width = 48,
  height = 8,
  pattern = "grass.tree.roots.2",
}

tile{
  layer = 0,
  x = 672,
  y = 104,
  width = 8,
  height = 16,
  pattern = "grass.tree.roots.4",
}

tile{
  layer = 0,
  x = 464,
  y = 160,
  width = 16,
  height = 16,
  pattern = "water_shallow.wave_big",
}

tile{
  layer = 0,
  x = 480,
  y = 176,
  width = 16,
  height = 16,
  pattern = "water_shallow.wave_big",
}

tile{
  layer = 0,
  x = 488,
  y = 160,
  width = 16,
  height = 16,
  pattern = "water_shallow.wave_big",
}

tile{
  layer = 0,
  x = 464,
  y = 184,
  width = 8,
  height = 8,
  pattern = "water_shallow.wave_small",
}

destination{
  layer = 0,
  x = 264,
  y = 269,
  name = "mailbox",
  direction = 1,
}

destination{
  layer = 0,
  x = 280,
  y = 229,
  name = "front_door",
  direction = 3,
  default = true,
}

wall{
  layer = 0,
  x = 144,
  y = 192,
  width = 48,
  height = 32,
  stops_hero = true,
  stops_enemies = true,
  stops_npcs = true,
  stops_blocks = true,
  stops_projectiles = true,
}

wall{
  layer = 0,
  x = 232,
  y = 160,
  width = 80,
  height = 32,
  stops_hero = true,
  stops_enemies = true,
  stops_npcs = true,
  stops_blocks = true,
  stops_projectiles = true,
}

wall{
  layer = 0,
  x = 144,
  y = 136,
  width = 48,
  height = 32,
  stops_hero = true,
  stops_enemies = true,
  stops_npcs = true,
  stops_blocks = true,
  stops_projectiles = true,
}

wall{
  layer = 0,
  x = 352,
  y = 192,
  width = 48,
  height = 32,
  stops_hero = true,
  stops_enemies = true,
  stops_npcs = true,
  stops_blocks = true,
  stops_projectiles = true,
}

wall{
  layer = 0,
  x = 352,
  y = 136,
  width = 48,
  height = 32,
  stops_hero = true,
  stops_enemies = true,
  stops_npcs = true,
  stops_blocks = true,
  stops_projectiles = true,
}

wall{
  layer = 0,
  x = 176,
  y = 80,
  width = 192,
  height = 32,
  stops_hero = true,
  stops_enemies = true,
  stops_npcs = true,
  stops_blocks = true,
  stops_projectiles = true,
}

destructible{
  layer = 0,
  x = 104,
  y = 237,
  treasure_name = "heart",
  sprite = "entities/bush",
  destruction_sound = "bush",
  can_be_cut = true,
}

destructible{
  layer = 0,
  x = 104,
  y = 221,
  treasure_name = "heart",
  sprite = "entities/bush",
  destruction_sound = "bush",
  can_be_cut = true,
}

destructible{
  layer = 0,
  x = 104,
  y = 205,
  treasure_name = "heart",
  sprite = "entities/bush",
  destruction_sound = "bush",
  can_be_cut = true,
}

destructible{
  layer = 0,
  x = 88,
  y = 205,
  treasure_name = "heart",
  sprite = "entities/bush",
  destruction_sound = "bush",
  can_be_cut = true,
}

destructible{
  layer = 0,
  x = 88,
  y = 237,
  treasure_name = "heart",
  sprite = "entities/bush",
  destruction_sound = "bush",
  can_be_cut = true,
}

destructible{
  layer = 0,
  x = 72,
  y = 237,
  treasure_name = "heart",
  sprite = "entities/bush",
  destruction_sound = "bush",
  can_be_cut = true,
}

destructible{
  layer = 0,
  x = 72,
  y = 221,
  treasure_name = "heart",
  sprite = "entities/bush",
  destruction_sound = "bush",
  can_be_cut = true,
}

destructible{
  layer = 0,
  x = 72,
  y = 205,
  treasure_name = "heart",
  sprite = "entities/bush",
  destruction_sound = "bush",
  can_be_cut = true,
}

chest{
  layer = 0,
  x = 88,
  y = 221,
  treasure_name = "sword",
  sprite = "entities/chest",
}

wall{
  layer = 0,
  x = 120,
  y = 56,
  width = 48,
  height = 32,
  stops_hero = true,
  stops_enemies = true,
  stops_npcs = true,
  stops_blocks = true,
  stops_projectiles = true,
}

wall{
  layer = 0,
  x = 40,
  y = 56,
  width = 48,
  height = 32,
  stops_hero = true,
  stops_enemies = true,
  stops_npcs = true,
  stops_blocks = true,
  stops_projectiles = true,
}

wall{
  layer = 0,
  x = -8,
  y = 56,
  width = 48,
  height = 32,
  stops_hero = true,
  stops_enemies = true,
  stops_npcs = true,
  stops_blocks = true,
  stops_projectiles = true,
}

wall{
  layer = 0,
  x = 448,
  y = 80,
  width = 48,
  height = 32,
  stops_hero = true,
  stops_enemies = true,
  stops_npcs = true,
  stops_blocks = true,
  stops_projectiles = true,
}

wall{
  layer = 0,
  x = 400,
  y = 80,
  width = 48,
  height = 32,
  stops_hero = true,
  stops_enemies = true,
  stops_npcs = true,
  stops_blocks = true,
  stops_projectiles = true,
}

wall{
  layer = 0,
  x = 576,
  y = 80,
  width = 48,
  height = 32,
  stops_hero = true,
  stops_enemies = true,
  stops_npcs = true,
  stops_blocks = true,
  stops_projectiles = true,
}

wall{
  layer = 0,
  x = 528,
  y = 80,
  width = 48,
  height = 32,
  stops_hero = true,
  stops_enemies = true,
  stops_npcs = true,
  stops_blocks = true,
  stops_projectiles = true,
}

wall{
  layer = 0,
  x = 624,
  y = 80,
  width = 48,
  height = 32,
  stops_hero = true,
  stops_enemies = true,
  stops_npcs = true,
  stops_blocks = true,
  stops_projectiles = true,
}

destructible{
  layer = 0,
  x = 104,
  y = 93,
  sprite = "entities/stone_white",
  weight = 1,
}

destructible{
  layer = 0,
  x = 512,
  y = 117,
  sprite = "entities/stone_white",
  weight = 1,
}

tile{
  layer = 1,
  x = 232,
  y = 152,
  width = 24,
  height = 8,
  pattern = "house.roof_blue.corner.1",
}

tile{
  layer = 1,
  x = 288,
  y = 152,
  width = 24,
  height = 8,
  pattern = "house.roof_blue.corner.2",
}

tile{
  layer = 1,
  x = 256,
  y = 152,
  width = 32,
  height = 8,
  pattern = "house.roof_blue.1",
}

tile{
  layer = 1,
  x = 296,
  y = 168,
  width = 8,
  height = 24,
  pattern = "house.roof_blue.corner.4b",
}

tile{
  layer = 1,
  x = 240,
  y = 168,
  width = 8,
  height = 24,
  pattern = "house.roof_blue.corner.3b",
}

tile{
  layer = 1,
  x = 248,
  y = 176,
  width = 48,
  height = 16,
  pattern = "house.roof_blue",
}

tile{
  layer = 1,
  x = 248,
  y = 168,
  width = 8,
  height = 8,
  pattern = "house.roof_blue.top.corner.3",
}

tile{
  layer = 1,
  x = 288,
  y = 168,
  width = 8,
  height = 8,
  pattern = "house.roof_blue.top.corner.4",
}

tile{
  layer = 1,
  x = 256,
  y = 168,
  width = 32,
  height = 8,
  pattern = "house.roof_blue.top.2",
}

tile{
  layer = 1,
  x = 248,
  y = 160,
  width = 8,
  height = 8,
  pattern = "house.roof_blue.top.3",
}

tile{
  layer = 1,
  x = 288,
  y = 160,
  width = 8,
  height = 8,
  pattern = "house.roof_blue.top.4",
}

tile{
  layer = 1,
  x = 256,
  y = 160,
  width = 32,
  height = 8,
  pattern = "house.roof_blue.top",
}

tile{
  layer = 1,
  x = 240,
  y = 160,
  width = 8,
  height = 8,
  pattern = "house.roof_blue",
}

tile{
  layer = 1,
  x = 296,
  y = 160,
  width = 8,
  height = 8,
  pattern = "house.roof_blue",
}

tile{
  layer = 1,
  x = 232,
  y = 176,
  width = 8,
  height = 16,
  pattern = "house.roof_blue.corner.3",
}

tile{
  layer = 1,
  x = 232,
  y = 160,
  width = 8,
  height = 16,
  pattern = "house.roof_blue.3",
}

tile{
  layer = 1,
  x = 304,
  y = 176,
  width = 8,
  height = 16,
  pattern = "house.roof_blue.corner.4",
}

tile{
  layer = 1,
  x = 304,
  y = 160,
  width = 8,
  height = 16,
  pattern = "house.roof_blue.4",
}

tile{
  layer = 1,
  x = 240,
  y = 192,
  width = 64,
  height = 8,
  pattern = "house.roof_blue.2",
}

tile{
  layer = 1,
  x = 264,
  y = 184,
  width = 32,
  height = 16,
  pattern = "house.entrance.top",
}

tile{
  layer = 1,
  x = 144,
  y = 184,
  width = 48,
  height = 40,
  pattern = "tree.green.1",
}

tile{
  layer = 1,
  x = 136,
  y = 176,
  width = 8,
  height = 40,
  pattern = "tree.green.3",
}

tile{
  layer = 1,
  x = 144,
  y = 168,
  width = 48,
  height = 16,
  pattern = "tree.green.2",
}

tile{
  layer = 1,
  x = 192,
  y = 176,
  width = 8,
  height = 40,
  pattern = "tree.green.4",
}

tile{
  layer = 1,
  x = 144,
  y = 128,
  width = 48,
  height = 40,
  pattern = "tree.green.1",
}

tile{
  layer = 1,
  x = 136,
  y = 120,
  width = 8,
  height = 40,
  pattern = "tree.green.3",
}

tile{
  layer = 1,
  x = 144,
  y = 112,
  width = 48,
  height = 16,
  pattern = "tree.green.2",
}

tile{
  layer = 1,
  x = 192,
  y = 120,
  width = 8,
  height = 40,
  pattern = "tree.green.4",
}

tile{
  layer = 1,
  x = 352,
  y = 184,
  width = 48,
  height = 40,
  pattern = "tree.green.1",
}

tile{
  layer = 1,
  x = 344,
  y = 176,
  width = 8,
  height = 40,
  pattern = "tree.green.3",
}

tile{
  layer = 1,
  x = 352,
  y = 168,
  width = 48,
  height = 16,
  pattern = "tree.green.2",
}

tile{
  layer = 1,
  x = 400,
  y = 176,
  width = 8,
  height = 40,
  pattern = "tree.green.4",
}

tile{
  layer = 1,
  x = 352,
  y = 128,
  width = 48,
  height = 40,
  pattern = "tree.green.1",
}

tile{
  layer = 1,
  x = 344,
  y = 120,
  width = 8,
  height = 40,
  pattern = "tree.green.3",
}

tile{
  layer = 1,
  x = 352,
  y = 112,
  width = 48,
  height = 16,
  pattern = "tree.green.2",
}

tile{
  layer = 1,
  x = 400,
  y = 120,
  width = 8,
  height = 40,
  pattern = "tree.green.4",
}

tile{
  layer = 1,
  x = 176,
  y = 72,
  width = 192,
  height = 40,
  pattern = "tree.green.1",
}

tile{
  layer = 1,
  x = 168,
  y = 64,
  width = 8,
  height = 40,
  pattern = "tree.green.3",
}

tile{
  layer = 1,
  x = 176,
  y = 56,
  width = 192,
  height = 16,
  pattern = "tree.green.2",
}

tile{
  layer = 1,
  x = 368,
  y = 64,
  width = 8,
  height = 40,
  pattern = "tree.green.4",
}

tile{
  layer = 1,
  x = 120,
  y = 48,
  width = 48,
  height = 40,
  pattern = "tree.green.1",
}

tile{
  layer = 1,
  x = 112,
  y = 40,
  width = 8,
  height = 40,
  pattern = "tree.green.3",
}

tile{
  layer = 1,
  x = 168,
  y = 40,
  width = 8,
  height = 40,
  pattern = "tree.green.4",
}

tile{
  layer = 1,
  x = 120,
  y = 32,
  width = 48,
  height = 16,
  pattern = "tree.green.2",
}

tile{
  layer = 1,
  x = 40,
  y = 48,
  width = 48,
  height = 40,
  pattern = "tree.green.1",
}

tile{
  layer = 1,
  x = 88,
  y = 40,
  width = 8,
  height = 40,
  pattern = "tree.green.4",
}

tile{
  layer = 1,
  x = 40,
  y = 32,
  width = 48,
  height = 16,
  pattern = "tree.green.2",
}

